,Unnamed: 0,brand,guaranteed_authentic_brand,model_variant,core_model,price,negotiable_price,bezel_material,bezel_plated,case_material,case_plated,dial
1292,164,patek philippe,False,Standard,Nautilus,124999.0,True,steel,False,steel,False,blue
1293,165,patek philippe,False,Standard,Unknown/Other,34100.0,False,steel,False,steel,False,blue
1295,167,patek philippe,False,Standard,Aquanaut,68000.0,False,rose gold,False,rose gold,False,blue
1296,168,patek philippe,False,Standard,Nautilus,132300.0,True,steel,False,steel,False,white
1297,169,patek philippe,False,Standard,Aquanaut,79550.0,True,steel,False,steel,False,black
1299,171,patek philippe,False,Standard,Aquanaut,74500.0,False,steel,False,steel,False,black
1301,173,patek philippe,False,Chronograph,World Time,86735.0,False,platinum,False,platinum,False,green
1302,174,patek philippe,False,Standard,Gondolo,266151.0,True,gem-set,False,white gold,False,white
1303,175,patek philippe,False,Standard,Nautilus,103200.0,False,white gold,False,white gold,False,grey
1304,176,patek philippe,False,Standard,Perpetual Calendar Chronograph,215000.0,True,white gold,False,white gold,False,silver
1305,177,patek philippe,False,Standard,Unknown/Other,41999.0,False,white gold,False,white gold,False,silver
1306,178,patek philippe,False,Standard,Calatrava,28000.0,False,white gold,False,white gold,False,silver
1307,179,patek philippe,False,Standard,Calatrava,18850.0,False,rose gold,False,rose gold,False,champagne
1308,180,patek philippe,False,Standard,Nautilus,109000.0,True,steel,False,steel,False,blue
1310,182,patek philippe,False,Standard,Perpetual Calendar Chronograph,185000.0,True,platinum,False,platinum,False,pink
1312,184,patek philippe,False,Standard,Nautilus,94500.0,False,yellow gold,False,yellow gold,False,white
1314,186,patek philippe,False,Standard,Unknown/Other,63300.0,True,rose gold,False,rose gold,False,green
1315,187,patek philippe,False,Standard,Nautilus,123250.0,False,rose gold,False,rose gold,False,brown
1317,189,patek philippe,False,Standard,Twenty~4,19700.0,False,steel,False,steel,False,grey
1318,190,patek philippe,False,Chronograph,World Time,56999.0,False,steel,False,steel,False,pink
1319,191,patek philippe,False,Standard,Nautilus,145000.0,True,steel,False,steel,False,blue
1320,192,patek philippe,False,Standard,Unknown/Other,54000.0,False,white gold,False,white gold,False,blue
1321,193,patek philippe,False,Standard,Aquanaut,114000.0,True,rose gold,False,rose gold,False,brown
1325,200,patek philippe,False,Standard,Calatrava,40000.0,False,rose gold,False,rose gold,False,silver
1326,201,patek philippe,False,Standard,Aquanaut,172000.0,False,steel,False,steel,False,black
1327,202,patek philippe,False,Standard,Calatrava,15499.0,True,yellow gold,False,yellow gold,False,white
1328,203,patek philippe,False,Standard,Aquanaut,152000.0,False,white gold,False,white gold,False,blue
1329,204,patek philippe,False,Standard,Calatrava,39000.0,False,rose gold,False,rose gold,False,champagne
1331,206,patek philippe,False,Standard,Aquanaut,65095.0,False,steel,False,steel,False,black
1332,207,patek philippe,False,Standard,Nautilus,365000.0,False,white gold,False,white gold,False,blue
1333,208,patek philippe,False,Standard,Calatrava,28995.0,False,white gold,False,white gold,False,grey
1334,209,patek philippe,False,Standard,Annual Calendar Chronograph,43950.0,True,white gold,False,white gold,False,blue
1335,210,patek philippe,False,Standard,Nautilus,125000.0,False,rose gold,False,gold/steel,False,blue
1336,212,patek philippe,False,Standard,Nautilus,139997.0,False,steel,False,steel,False,blue
1338,214,patek philippe,False,Standard,Aquanaut,89601.0,False,rose gold,False,rose gold,False,brown
1339,215,patek philippe,False,Standard,Nautilus,185000.0,False,yellow gold,False,steel,False,blue
1342,218,patek philippe,False,Standard,Unknown/Other,30499.0,False,white gold,False,white gold,False,white
1345,221,patek philippe,False,Standard,Calatrava,28995.0,False,white gold,False,white gold,False,grey
1346,222,patek philippe,False,Standard,Unknown/Other,8200.0,True,rose gold,False,rose gold,False,white
1347,224,patek philippe,False,Standard,Unknown/Other,98000.0,False,platinum,False,platinum,False,blue
1348,225,patek philippe,False,Standard,Calatrava,39500.0,False,white gold,False,white gold,False,black
1349,226,patek philippe,False,Standard,Calatrava,14500.0,False,yellow gold,False,yellow gold,False,silver
1350,227,patek philippe,False,Standard,Nautilus,121000.0,False,steel,False,steel,False,blue
1352,229,patek philippe,False,Standard,Unknown/Other,58000.0,True,rose gold,False,rose gold,False,silver
1353,230,patek philippe,False,Standard,Aquanaut,76000.0,False,steel,False,steel,False,black
1354,231,patek philippe,False,Standard,Unknown/Other,63450.0,True,rose gold,False,rose gold,False,green
1355,232,patek philippe,False,Standard,Nautilus,42000.0,False,yellow gold,False,yellow gold,False,white
1356,233,patek philippe,False,Standard,Aquanaut,94595.0,True,white gold,False,white gold,False,blue
1358,235,patek philippe,False,Standard,Aquanaut,145000.0,True,white gold,False,white gold,False,blue
1360,237,patek philippe,False,Standard,Aquanaut,70000.0,True,steel,False,steel,False,black
1361,238,patek philippe,False,Standard,Grand Complications,195000.0,False,platinum,False,platinum,False,blue
1362,239,patek philippe,False,Standard,Nautilus,134999.0,False,steel,False,steel,False,blue
1363,240,patek philippe,False,Standard,Calatrava,37884.0,False,white gold,False,white gold,False,blue
1364,241,patek philippe,False,Standard,Unknown/Other,69500.0,True,white gold,False,white gold,False,blue
1366,243,patek philippe,False,Standard,Nautilus,284950.0,False,rose gold,False,rose gold,False,blue
1367,244,patek philippe,False,Standard,World Time,35800.0,False,rose gold,False,rose gold,False,grey
1369,246,patek philippe,False,Standard,Aquanaut,189000.0,True,steel,False,steel,False,black
1370,248,patek philippe,False,Standard,Nautilus,121000.0,False,rose gold,False,gold/steel,False,blue
1372,250,patek philippe,False,Standard,Unknown/Other,55000.0,False,rose gold,False,rose gold,False,green
1374,252,patek philippe,False,Standard,Unknown/Other,31900.0,True,rose gold,False,rose gold,False,silver
1375,253,patek philippe,False,Standard,World Time,66000.0,True,platinum,False,platinum,False,blue
1376,254,patek philippe,False,Standard,Annual Calendar Travel Time,74975.0,False,white gold,False,white gold,False,grey
1377,255,patek philippe,False,Standard,Cubitus,92875.0,True,steel,False,steel,False,green
1378,256,patek philippe,False,Standard,Nautilus,248000.0,False,white gold,False,white gold,False,blue
1381,259,patek philippe,False,Standard,Unknown/Other,420462.0,True,platinum,False,platinum,False,blue
1382,260,patek philippe,False,Standard,Nautilus,90547.0,False,steel,False,steel,False,black
1384,262,patek philippe,False,Standard,Annual Calendar Chronograph,72500.0,False,rose gold,False,rose gold,False,blue
1385,263,patek philippe,False,Standard,Calatrava,63000.0,False,white gold,False,white gold,False,blue
1386,264,patek philippe,False,Standard,Aquanaut,74500.0,False,steel,False,steel,False,black
1387,265,patek philippe,False,Standard,Calatrava,29304.0,True,gem-set,False,rose gold,False,purple
1390,269,patek philippe,False,Standard,Aquanaut,100000.0,False,steel,False,steel,False,black
1392,271,patek philippe,False,Standard,Perpetual Calendar Chronograph,230000.0,True,white gold,False,white gold,False,silver
1395,276,patek philippe,False,Chronograph,World Time,84105.0,False,platinum,False,platinum,False,green
1396,279,patek philippe,False,Standard,Aquanaut,81500.0,True,steel,False,steel,False,black
1397,280,patek philippe,False,Standard,Nautilus,111795.0,False,rose gold,False,rose gold,False,grey
1399,282,patek philippe,False,Standard,Aquanaut,77499.0,False,steel,False,steel,False,black
1401,284,patek philippe,False,Standard,Twenty~4,17900.0,True,steel,False,steel,False,green
1402,285,patek philippe,False,Standard,Unknown/Other,124500.0,False,white gold,False,white gold,False,skeletonized
1403,286,patek philippe,False,Standard,Nautilus,93595.0,True,white gold,False,white gold,False,grey
1404,287,patek philippe,False,Standard,Nautilus,255000.0,False,steel,False,steel,False,blue
1408,291,patek philippe,False,Standard,Calatrava,42500.0,True,white gold,False,white gold,False,black
1409,292,patek philippe,False,Standard,Calatrava,35950.0,True,steel,False,steel,False,silver
1410,293,patek philippe,False,Standard,Nautilus,128000.0,True,steel,False,steel,False,white
1411,294,patek philippe,False,Standard,Nautilus,265950.0,True,rose gold,False,rose gold,False,brown
1413,296,patek philippe,False,Standard,Unknown/Other,77580.0,True,gem-set,False,white gold,False,mother of pearl
1414,297,patek philippe,False,Standard,Nautilus,185000.0,False,rose gold,False,rose gold,False,brown
1415,298,patek philippe,False,Standard,Unknown/Other,23380.0,False,rose gold,False,rose gold,False,pink
1416,299,patek philippe,False,Standard,Nautilus,128000.0,False,steel,False,steel,False,blue
1417,300,patek philippe,False,Standard,Calatrava,21152.0,True,rose gold,False,rose gold,False,brown
1418,301,patek philippe,False,Standard,Unknown/Other,24999.0,False,rose gold,False,rose gold,False,silver
1420,304,patek philippe,False,Standard,Calatrava,18610.0,True,white gold,False,white gold,False,white
1421,305,patek philippe,False,Standard,Unknown/Other,35500.0,False,steel,False,steel,False,blue
1423,307,patek philippe,False,Standard,Nautilus,149888.0,False,steel,False,steel,False,blue
1424,308,patek philippe,False,Standard,Nautilus,138000.0,True,steel,False,steel,False,grey
1425,309,patek philippe,False,Standard,Unknown/Other,19645.0,True,white gold,False,white gold,False,white
1428,312,patek philippe,False,Standard,Cubitus,93000.0,False,steel,False,steel,False,green
1430,314,patek philippe,False,Standard,Aquanaut,96319.0,False,white gold,False,white gold,False,green
1431,315,patek philippe,False,Standard,Nautilus,112650.0,False,steel,False,steel,False,blue
1434,318,patek philippe,False,Standard,Aquanaut,140000.0,False,white gold,False,white gold,False,blue
1435,319,patek philippe,False,Standard,Aquanaut,74000.0,False,rose gold,False,rose gold,False,blue
1438,323,patek philippe,False,Standard,Nautilus,158500.0,True,steel,False,steel,False,blue
1439,324,patek philippe,False,Standard,Nautilus,415000.0,False,white gold,False,white gold,False,blue
1441,328,patek philippe,False,Standard,Nautilus,249000.0,True,rose gold,False,rose gold,False,brown
1443,330,patek philippe,False,Standard,Nautilus,142100.0,False,steel,False,steel,False,blue
1445,332,patek philippe,False,Standard,Aquanaut,89000.0,True,steel,False,steel,False,black
1446,333,patek philippe,False,Standard,Annual Calendar Chronograph,50000.0,False,rose gold,False,rose gold,False,grey
1447,334,patek philippe,False,Standard,Unknown/Other,30375.0,True,white gold,False,white gold,False,black
1448,335,patek philippe,False,Standard,Calatrava,27000.0,False,white gold,False,white gold,False,blue
1450,337,patek philippe,False,Standard,Aquanaut,127800.0,True,rose gold,False,rose gold,False,brown
1451,338,patek philippe,False,Standard,Unknown/Other,43500.0,False,white gold,False,white gold,False,silver
1452,339,patek philippe,False,Standard,Calatrava,33500.0,False,rose gold,False,rose gold,False,purple
1454,343,patek philippe,False,Standard,Grand Complications,210000.0,False,platinum,False,platinum,False,blue
1455,344,patek philippe,False,Standard,Grand Complications,199500.0,True,platinum,False,platinum,False,black
1456,348,patek philippe,False,Standard,World Time,69152.0,True,platinum,False,platinum,False,blue
1458,350,patek philippe,False,Standard,World Time,67748.0,False,white gold,False,white gold,False,blue
1459,352,patek philippe,False,Standard,Nautilus,283000.0,False,rose gold,False,rose gold,False,blue
1460,353,patek philippe,False,Standard,Nautilus,180000.0,False,white gold,False,white gold,False,blue
1461,354,patek philippe,False,Standard,Unknown/Other,45000.0,False,rose gold,False,rose gold,False,black
1462,356,patek philippe,False,Standard,Twenty~4,18500.0,False,steel,False,steel,False,blue
1464,358,patek philippe,False,Standard,Calatrava,43000.0,False,white gold,False,white gold,False,black
1466,360,patek philippe,False,Standard,Unknown/Other,64995.0,False,yellow gold,False,yellow gold,False,white
1467,361,patek philippe,False,Standard,Nautilus,194500.0,False,rose gold,False,rose gold,False,black
1468,362,patek philippe,False,Standard,Unknown/Other,68661.0,True,white gold,False,white gold,False,champagne
1469,363,patek philippe,False,Standard,Nautilus,105000.0,False,steel,False,steel,False,blue
1472,366,patek philippe,False,Chronograph,World Time,58000.0,False,steel,False,steel,False,pink
1473,367,patek philippe,False,Standard,Nautilus,175000.0,False,steel,False,steel,False,blue
1474,369,patek philippe,False,Standard,Nautilus,177218.0,False,white gold,False,white gold,False,blue
1476,371,patek philippe,False,Standard,Aquanaut,95000.0,False,rose gold,False,rose gold,False,brown
1478,373,patek philippe,False,Standard,Gondolo,18500.0,True,yellow gold,False,yellow gold,False,black
1481,377,patek philippe,False,Standard,Gondolo,27500.0,True,white gold,False,white gold,False,blue
1482,378,patek philippe,False,Standard,Calatrava,35000.0,False,white gold,False,white gold,False,grey
1483,379,patek philippe,False,Standard,Nautilus,134000.0,True,steel,False,steel,False,blue
1484,380,patek philippe,False,Standard,Calatrava,55000.0,True,white gold,False,white gold,False,blue
1486,382,patek philippe,False,Standard,Nautilus,265192.0,False,steel,False,steel,False,green
1488,384,patek philippe,False,Standard,Aquanaut,106323.0,False,rose gold,False,rose gold,False,brown
1489,385,patek philippe,False,Standard,Nautilus,112000.0,True,steel,False,steel,False,blue
1490,387,patek philippe,False,Standard,Nautilus,115000.0,False,rose gold,False,rose gold,False,brown
1492,389,patek philippe,False,Standard,Aquanaut,100000.0,False,steel,False,steel,False,black
1495,392,patek philippe,False,Standard,Unknown/Other,49950.0,True,rose gold,False,rose gold,False,blue
1498,395,patek philippe,False,Standard,Nautilus,77650.0,False,steel,False,steel,False,blue
1499,396,patek philippe,False,Standard,Nautilus,185000.0,False,white gold,False,white gold,False,blue
1500,397,patek philippe,False,Standard,Nautilus,134999.0,False,steel,False,steel,False,blue
1505,402,patek philippe,False,Standard,Aquanaut,79950.0,True,steel,False,steel,False,black
1506,403,patek philippe,False,Standard,Nautilus,126975.0,False,steel,False,steel,False,black
1507,404,patek philippe,False,Standard,Nautilus,139500.0,True,gem-set,False,rose gold,False,purple
1508,405,patek philippe,False,Standard,Aquanaut,77597.0,True,steel,False,steel,False,black
1510,407,patek philippe,False,Standard,Nautilus,119995.0,False,steel,False,steel,False,blue
1511,408,patek philippe,False,Standard,Nautilus,110000.0,True,steel,False,steel,False,black
1513,423,patek philippe,False,Chronograph,World Time,56100.0,False,steel,False,steel,False,pink
1514,424,patek philippe,False,Standard,Aquanaut,76999.0,True,steel,False,steel,False,black
1515,425,patek philippe,False,Standard,Nautilus,183000.0,True,white gold,False,white gold,False,blue
1517,427,patek philippe,False,Standard,Aquanaut,79000.0,False,steel,False,steel,False,black
1518,428,patek philippe,False,Standard,Aquanaut,132000.0,True,rose gold,False,rose gold,False,brown
1521,431,patek philippe,False,Standard,Calatrava,33900.0,True,white gold,False,white gold,False,black
1523,433,patek philippe,False,Standard,Aquanaut,135000.0,False,rose gold,False,rose gold,False,brown
1524,434,patek philippe,False,Standard,Twenty~4,19000.0,False,steel,False,steel,False,green
1525,435,patek philippe,False,Standard,Nautilus,139914.0,False,steel,False,steel,False,blue
1526,436,patek philippe,False,Standard,Annual Calendar Chronograph,49950.0,True,rose gold,False,rose gold,False,grey
1528,438,patek philippe,False,Standard,Calatrava,39750.0,True,rose gold,False,rose gold,False,brown
